99426 99843
799 196490 5393
2964 199586 5230
4213 197047 2152
107 199236 528
2176 197050 2861
3860 199747 9197
1936 196506 8013
6583 199810 6706
212 198030 7040
1387 199998 2658
496 198422 4040
1850 195496 4623
4034 197863 3229
1017 189622 6532
4576 199294 8984
2561 198568 7301
2013 194622 8750
2120 199651 7066
2951 198190 7086
122 199823 9209
591 199516 5068
129 198505 4035
1389 199457 3744
871 194859 9312
1641 197277 2218
812 199091 8733
2415 199406 5527
7574 195190 2198
276 199527 9274
720 198886 8831
2189 199920 6947
1159 198222 5272
724 198190 1620
232 199366 7074
1197 199758 5253
7032 199495 8508
522 199579 1572
1372 199883 1170
764 198181 3985
6142 198671 2454
2048 199701 2394
2590 198999 1295
2777 197595 3716
378 194049 6162
1353 199732 9066
3276 193846 2080
17 199344 1673
3043 196298 4112
778 199562 9932
2193 199137 3949
376 198967 4740
1119 199011 5825
946 199850 5771
799 199903 5906
947 197077 6986
283 199188 429
417 199447 3896
684 198862 4961
1537 195645 1061
1102 198845 8782
262 197975 4566
405 199160 8222
1044 199333 3330
3491 193938 627
163 199957 4958
468 198766 563
1354 198669 1733
2253 198809 8240
5 195025 1114
7088 199913 8620
1096 191626 4210
1369 199743 4203
1031 196441 6428
311 198957 8953
5869 199516 9475
521 199039 6335
1069 199595 2566
3058 199316 7249
2401 198371 1206
223 199066 9467
327 197335 817
723 199611 5820
395 199420 3742
1125 198983 5682
1020 198478 9001
2239 191075 4374
325 198762 1728
753 195178 8906
2455 198317 5581
252 198208 2993
4791 199535 5846
313 199934 6831
4042 199243 9458
622 198907 5874
782 199905 8573
2771 197086 6895
3413 197891 2847
3664 198805 145
1601 198658 7144
621 198378 334
2388 194944 5088
6028 198151 4523
3769 197123 6397
45 199106 1906
1398 198363 3237
967 199541 2369
1235 198575 8245
1001 199397 4357
1262 199156 305
3497 197733 5608
6388 199549 1615
181 197784 56
2730 199481 2318
812 198333 521
4525 198333 859
106 197691 8556
1175 198032 5126
752 198511 6736
2362 199136 9905
1114 198955 3673
939 198839 1946
147 199391 3679
119 196993 1305
2717 199896 8586
310 199934 1437
208 197420 7019
132 197767 9059
67 196493 8941
770 199161 1591
1128 198409 8364
761 199681 4783
4153 198803 3637
1532 198562 3508
4251 198870 9823
227 196768 5972
166 199980 3161
552 198518 1925
760 199302 6021
1935 195847 5787
324 198378 8501
2984 199975 4300
155 197850 8548
2631 197027 5330
14 195591 9910
479 195100 5522
406 197159 3715
1849 198809 4475
125 196872 4720
6380 198973 3619
784 199715 767
2889 199171 3165
507 199272 5978
5121 198865 958
810 199168 6491
4171 194538 6129
2170 199121 7470
721 199154 3175
2225 196860 1354
1351 198265 8452
2173 197042 8939
1880 199469 8279
1287 193790 6837
1930 197253 2745
1889 198281 3701
3424 199610 4601
1922 198344 4553
2866 199957 8005
9790 196277 5426
2170 196625 4604
4320 197246 6647
926 197314 1235
400 199379 9453
739 197499 7830
936 196867 5349
979 195994 7281
175 199243 6021
1976 198234 3837
502 198795 6282
2035 199269 1711
3260 199392 9949
477 197770 9070
413 197562 5092
796 199763 8949
401 199218 7451
124 198650 2441
2932 199189 1411
3021 193933 5643
941 199293 43
2747 197047 2865
1088 197311 8029
23 198228 5232
3143 198142 4443
1022 197671 8798
2601 196354 8954
499 198718 1478
457 196883 1359
843 199727 6572
3470 198681 8952
2455 199417 2147
497 199712 7628
5284 197495 5675
2693 199454 1238
6760 197772 3695
1358 199416 9471
416 199638 783
326 197682 7291
3794 199296 2443
697 197665 5110
890 199192 3328
3420 197271 574
101 199055 6710
2773 198826 243
1543 199020 5033
74 198558 2493
2219 196937 6903
2917 197676 8942
2101 190351 5803
1047 199478 9945
558 195143 6393
929 198935 8962
213 197927 8121
4320 199821 5062
1657 199925 8952
957 196152 6572
467 195921 6188
294 199616 8238
689 197792 9831
1039 199880 7746
1344 198029 7950
257 195457 6668
238 196775 6523
1352 198310 952
955 197354 5841
1793 197548 2307
1126 199512 2159
589 195997 5930
2755 193980 6343
5855 197799 8711
1613 199675 2032
5856 199277 7271
126 193411 8154
355 196196 8016
6107 195360 5232
2749 199922 3762
861 195518 1459
2319 196691 5212
650 198967 4245
1205 199633 5538
2598 197467 5989
2189 199795 3948
290 199068 8826
4316 194325 9569
253 197511 5969
473 199163 9540
1291 197923 235
2086 198557 5343
632 199846 5729
1339 199458 4750
2415 192414 234
395 196118 4558
263 199812 8080
6587 199512 118
330 197547 4750
2343 199079 661
989 199132 6062
799 193940 2173
2813 199333 497
960 199310 1071
912 199791 7215
3126 199270 7943
181 198763 9232
9480 196732 9866
1232 199358 843
2904 198730 6639
2536 199713 6253
178 199135 5355
3915 196371 1853
1104 199367 9536
1040 199918 63
1153 197098 8839
370 198459 7749
915 198689 7932
3180 197278 1262
914 199894 9274
1044 198373 8856
770 199047 5864
6380 199622 9561
685 196922 6418
458 196508 5806
4217 192095 6347
66 199703 9281
1726 199054 9555
421 196529 1201
771 195405 6212
1446 196559 733
1305 197012 9123
6363 198178 3923
4188 196827 8147
3793 198371 3143
4693 197917 6988
8551 199373 5094
615 198476 2797
1855 197223 5452
175 196614 4735
4769 199966 6179
3541 199890 7947
3451 193834 3406
591 198968 1149
1834 195627 8213
1334 199761 6314
1273 197199 9939
415 199203 8014
370 197348 5582
1208 198506 6890
4268 198743 1973
2385 196942 7068
3692 197541 4159
4549 198671 752
1101 197516 5442
978 198663 5831
1004 197095 7522
3889 199887 2198
727 198253 6091
1162 198967 7425
238 197693 9953
87 198909 7720
1937 198147 8023
2253 198603 8626
99 199063 8462
3503 199629 9064
549 198768 6800
134 195564 3267
1191 196256 9116
785 197600 4633
88 199415 2195
1056 199659 532
1970 198235 4386
570 197895 53
1341 198890 6082
1477 197757 1224
2151 199704 7021
921 199956 600
304 199279 6147
2151 197458 5238
1272 199427 1037
1364 196419 4869
4665 195987 1056
400 196055 1880
2819 198452 5941
197 199409 6302
1479 196172 822
272 199340 3565
364 199519 4413
910 198066 318
1561 196923 1449
2910 199987 4409
4424 199211 5889
25 199821 2706
1804 197749 1453
1014 196093 5426
2173 199098 8113
3067 197231 1737
1418 195654 5468
306 199190 2739
1633 198242 4449
4795 199426 4873
7015 196065 7525
616 199932 2843
2811 198368 8041
1084 197710 4059
183 194065 2153
415 197750 9021
2262 199231 5492
3444 196889 2236
400 198629 2718
839 195213 9231
796 198457 3683
4948 199804 2461
1711 196540 2174
554 199819 2413
4028 196033 9114
6300 199799 6657
5777 198525 8630
501 198170 1717
2165 198594 5503
1049 194520 8036
10 199221 7338
4773 194660 8554
7 199246 3456
97 198457 5552
23 199741 8445
5083 198081 4804
2582 193654 43
1359 198305 6344
1465 196904 1836
177 199831 8620
4169 199538 8646
606 199552 4015
766 193244 3154
830 196777 8483
270 196139 4935
3349 199260 6207
593 199496 9443
1901 199509 4618
1832 197134 2075
2042 197150 4357
177 198844 996
7404 197889 4585
464 199361 497
10627 198896 722
4358 199653 6527
5118 198156 8299
7026 199164 5054
2291 197889 9402
5987 198019 945
262 199048 6397
1506 199673 4425
1341 198058 4742
418 197630 3038
1229 196467 4949
8059 195705 4622
1548 199858 7028
870 198554 1529
813 197505 5703
1966 197568 7757
2344 199589 2691
859 198946 6847
3556 199794 3439
682 198164 8266
6 199189 1578
2862 196714 8923
3369 198313 1500
2981 197401 6668
621 197924 9169
3331 193131 5777
105 198725 3665
379 199857 3841
378 195073 6468
1044 198922 581
156 199726 1557
607 197492 8790
1746 198140 8996
5229 196999 4115
219 194337 3234
909 198067 1649
1562 195868 7688
2238 198985 4632
5673 198764 4327
697 198153 9290
3023 197137 3238
1946 193874 4981
5266 199767 9416
3580 198146 6843
3938 198223 3597
664 196974 8240
4460 198485 8699
1763 197978 4838
2645 197665 109
9090 199294 6005
1155 199821 3851
743 196068 4237
7223 199583 2218
4781 196241 6319
387 198544 4151
612 198509 4281
44 197679 3327
933 199043 7570
258 197122 6673
390 198493 181
1730 196654 1255
4419 198228 4274
396 199951 3026
1604 195152 7571
1975 197080 7684
1213 198139 9403
1204 198092 7810
115 199630 1940
1818 196564 5882
383 198722 3529
367 195905 2514
1476 194621 1330
120 197615 6451
909 189309 7391
327 197982 9237
306 198186 1560
1359 198633 3227
1747 197690 35
392 199643 9088
2721 199330 1525
6268 198637 3523
3164 199711 9150
4458 199863 8912
336 199953 7999
3470 197008 8704
461 197686 862
2793 194589 7426
2103 199776 157
1529 186275 9083
2684 199193 214
321 199747 1387
1185 199050 5802
4419 199398 4896
743 198858 2730
3958 197588 6144
29 198264 5110
966 199596 1665
532 199653 4406
420 197340 5436
2131 194260 9910
363 199274 5155
454 196586 4822
169 197845 2223
2654 199740 4705
874 198342 7389
592 197915 9229
1140 199653 683
4993 197995 2739
5372 199799 1423
4988 199605 3360
5651 199625 8839
6 198733 6109
2988 196749 583
2431 199672 8186
2672 197218 6062
1499 198377 8673
840 199915 811
1863 196859 9209
186 199778 495
781 199793 3736
109 199710 4948
115 199163 9149
379 198478 2029
1877 197748 957
2675 197738 9214
161 195891 2045
1337 194652 5279
324 196975 8225
1036 198493 5451
201 190200 9012
1453 199635 3215
258 197003 2327
28 199591 5936
2988 199220 6734
6618 197676 1132
113 199587 6840
1101 197945 9013
5677 198491 2462
1376 198793 474
624 199955 4654
810 193743 3415
696 198919 9705
2930 199179 7583
1794 196364 3851
1728 196413 7256
357 198623 6378
1068 197784 678
480 197778 5634
1477 199921 7163
32 199890 8222
5803 196544 4926
1311 195984 4954
3959 196305 3850
2148 199399 7640
2673 199870 1049
1696 199898 9792
4542 199326 9618
1812 199436 2396
2401 199221 5631
1490 199206 4371
709 199807 3571
2933 196438 8741
4250 198555 9803
266 198697 7816
791 198658 611
1241 199664 8993
100 199807 8875
1763 199949 4918
4349 199015 7098
2036 198009 6658
230 199346 8275
2536 199916 761
4655 195196 1221
712 198244 653
1182 191310 6264
1249 199627 2241
754 196155 4742
3505 199499 7773
867 192481 919
853 199391 7106
1090 193282 512
1057 194508 5247
396 196711 557
1190 199428 707
1030 199958 4669
2917 197226 5589
1167 198358 9502
3006 199839 4706
1585 191196 4762
1002 192729 1366
2375 197750 1105
7748 194213 3692
451 198377 4408
1293 198628 1882
5050 195170 145
675 197419 6071
1103 199406 7787
1058 196074 7360
410 199111 6427
1927 199982 9387
387 199373 4780
2064 198220 2986
1355 199991 4804
959 199048 9090
120 196179 504
194 198829 5453
170 199724 8051
801 199084 7150
3947 195212 1233
93 199915 339
3500 199819 1521
1418 197665 9009
2538 196371 9803
3363 198412 8875
614 197893 8030
2287 188038 1332
39 199253 6174
3512 198610 3894
448 199337 525
465 198449 7859
719 199969 3320
5621 192590 5499
505 193084 4084
1655 199558 7261
53 197577 3242
497 198672 7186
445 198907 4911
204 197585 7014
448 199781 6424
357 199353 2538
740 198883 5485
1327 199185 3367
428 199367 3995
1792 196247 3604
1471 199893 368
3048 199670 7723
690 199481 9857
249 198066 5031
8699 199122 8142
1479 199310 5314
359 199175 1594
15 196209 2909
1654 199914 8180
1435 199279 8496
171 192247 3498
5290 199149 8211
2008 197219 8096
1639 199951 1052
1498 197953 8908
2188 199646 2107
698 199741 9205
227 199168 1427
6788 199143 4411
655 196064 2731
790 199821 7833
704 199760 4197
1152 197414 6569
4204 198931 125
2232 199256 7031
1744 198763 5733
816 198297 8810
407 199807 4895
1937 199279 7247
533 199700 4459
2797 199370 4008
1289 198831 1282
1804 199856 9924
1488 197556 4803
3852 199163 2047
1821 197744 9917
791 198487 2043
1816 199377 1229
127 191478 5136
2644 199927 3498
149 198203 4113
7441 197951 3662
449 199579 4399
1640 198100 7205
2735 196304 6531
4649 199083 9675
1561 199116 3223
952 199902 3506
362 197678 2485
1405 199602 5779
155 195195 5652
938 196289 6054
4067 199084 6046
1809 198073 5924
1934 199018 5334
98 199607 6603
5429 199905 7001
2967 199829 6434
618 199406 290
366 199451 8735
1521 198533 8499
59 199264 310
2914 199860 66
1025 198157 8723
768 196437 3569
1985 199493 4490
288 198976 3234
2978 195238 4190
1299 199879 9897
2120 199052 3888
5176 199490 6707
2990 198870 7802
2692 199816 9095
1915 198445 811
2203 197137 5626
3152 197561 7779
4380 199224 264
598 193827 6194
1354 199669 848
6694 198127 8941
5321 199775 2368
1235 199949 2642
301 199113 3761
511 198882 8989
3034 195596 3717
1468 197414 9162
2659 195926 9439
1695 197027 3197
343 191541 5603
3930 198621 8271
4180 198305 703
152 199963 1931
882 199102 9640
715 199749 1560
321 199610 4057
237 199820 7688
4677 194590 2360
2252 199996 4097
3009 199454 922
4040 195839 7787
375 199746 2809
1164 198589 2538
68 197451 6563
2038 199625 4637
2542 199925 1110
820 197280 4231
1571 199565 8985
4886 199857 1533
2812 199197 4765
5051 191008 9344
1159 197160 3669
2514 197621 4667
2355 198500 2883
95 199347 4720
2350 196336 7044
2457 196588 5375
127 198901 7293
2515 199012 1736
406 198928 262
5170 199899 3634
3581 195678 1815
305 199504 1931
7765 198882 5793
4957 194999 2289
2733 196996 959
2155 198412 7217
1332 198925 8477
530 199461 3408
844 199583 1144
2194 198494 7783
2041 195377 519
3402 197339 3634
869 198497 3850
422 199750 4555
2054 195811 193
16 199749 2180
1314 198638 5966
8 198494 4883
2267 198135 782
137 194935 4945
2899 198308 9732
2557 199422 7765
1991 198949 2376
901 198994 4349
1638 198740 1072
193 197279 1869
111 199066 8204
462 199708 4396
1460 199497 2902
325 199531 4701
1676 197789 2651
548 188314 7898
612 199669 1956
2355 198237 8358
1346 198517 7768
808 199274 7939
4591 199711 5206
1569 198891 3074
1418 199523 399
731 196168 7291
739 196926 5009
2093 199142 8092
952 195522 5258
2950 199341 1493
3673 199044 6748
455 197018 9924
4760 199711 124
2185 199558 7405
412 199595 5264
48 195247 93
3311 199937 1592
2213 196780 4001
279 195255 4253
1610 199888 4273
3195 191889 2616
5639 196594 4673
1136 196748 5782
2404 199270 3226
3437 193826 7961
5413 199363 165
762 198409 7393
1586 196757 1593
1274 196230 5468
326 193226 8757
2700 197232 6058
3601 199937 7585
1095 198946 1509
3633 197690 8769
1346 198181 6095
1890 199505 5914
501 197994 3086
1537 197190 7193
3367 199410 7300
203 198391 9040
4083 199523 130
742 197460 5987
2344 198898 4287
462 198706 4851
1198 194767 3524
573 198941 9274
2933 199299 1723
2110 197970 2728
989 199313 8359
1926 196945 4316
2100 197965 358
2025 194536 7700
476 193977 9382
1196 198238 265
1587 198155 3861
1359 199078 86
436 198524 9452
164 197799 313
414 194720 5677
2098 199934 8444
4833 198363 6251
923 198452 1220
1688 199920 9081
677 196374 5754
1662 199001 3303
4732 194608 7129
902 198971 1881
4830 197846 8377
3730 199459 5018
758 199747 9546
2047 199794 608
16 199672 4340
912 199711 4287
1091 199369 1597
780 199544 7571
1115 197988 778
2731 198775 5977
2014 198271 1643
3413 199637 3311
140 199987 5009
373 196786 8556
359 198772 2594
797 197932 4369
1673 199598 6031
1262 199829 4865
536 194109 5444
2839 197893 2253
1762 199877 4305
5697 198354 2292
1935 197991 792
1201 199673 1834
320 196514 1767
1808 198689 3143
41 199601 8182
2807 199697 5074
226 195860 1315
6605 199795 5902
2682 199880 8141
7701 197343 6229
2945 199700 927
1433 198173 9555
1257 198484 8719
1301 199548 6613
3233 199763 1110
908 197450 7074
574 198892 6145
1025 194344 1113
1188 195339 7113
536 199558 7932
433 195464 5278
306 198311 7980
293 199384 8153
1494 191763 6806
1781 197778 4387
2013 199676 1453
171 199984 1137
155 196302 457
245 196730 5427
1710 197145 3039
885 199676 1916
473 198312 6385
8133 198172 3442
3067 199915 8696
1005 194805 9176
4813 197859 6816
2275 198162 1163
1354 199378 7780
959 195361 9692
234 196847 3819
3465 196150 6412
1830 198475 7953
1260 197630 2173
2153 197955 8617
667 195613 439
3725 199904 2259
5887 199560 7464
649 199690 2410
1632 199933 7761
1292 199559 8688
3039 197718 6654
395 199802 4620
2369 199637 6917
255 195884 675
45 193020 4641
1655 198677 6293
2137 199907 5072
1902 199232 7034
1721 198449 8202
2432 198080 8878
659 198933 5300
5797 196975 474
5368 197094 3893
45 199746 3475
829 199888 727
2448 192609 2120
4661 199457 6897
2114 197489 5415
599 192659 6019
976 197918 2959
2194 197349 8595
4739 198592 476
506 199244 7750
577 196833 447
1883 191513 7682
541 197692 3501
623 195120 8946
2806 198288 4011
711 198474 5898
3290 197966 3383
8185 199868 4108
873 199464 3592
524 198830 9083
670 198143 7705
105 196280 7183
3394 196153 6930
1238 194840 6424
5125 199621 7721
2715 199652 3224
2272 198169 9529
1110 198274 5131
721 198034 1104
5382 196713 9689
3128 198804 2046
1158 195922 9310
1590 196521 8331
2836 199791 2168
3648 199691 7801
1520 199931 5986
1514 197921 5338
1444 197335 7679
1110 199333 1236
365 199719 3290
988 195936 5043
1875 197932 7036
955 195430 2718
756 196893 222
1848 199413 2814
2129 198541 8161
261 194729 9211
573 195372 7578
257 199029 4665
8459 199557 4147
515 199634 1185
6069 197583 2927
144 198792 6771
2526 196687 9820
3633 199141 9403
3806 192937 2559
957 196636 8243
2988 198171 1931
432 196914 2088
6452 199963 6883
3597 198239 1136
2177 199848 8689
737 195881 4219
15 199143 6038
346 199969 632
106 199926 1700
4943 198426 1291
1253 196679 1273
997 198656 5995
1114 199203 6446
2468 198961 6434
2098 199081 5360
355 197834 1295
179 199478 4333
810 198607 6591
185 198888 9457
552 197941 4989
2306 195435 4178
4815 197082 277
1766 196540 378
2386 195025 1120
1852 199724 1076
1604 196386 4236
802 195218 3450
6342 199825 2779
6130 195780 5773
4543 198350 2094
77 198738 1364
383 198313 209
4589 197768 8457
2919 196571 2713
645 199821 4418
4249 199547 5821
1834 199553 2972
7629 196274 8018
1345 199900 302
302 199879 6874
868 198849 3083
1517 196753 7582
5105 199937 7512
497 197754 634
564 198554 4976
5006 197365 520
389 197561 8869
1877 199528 8017
2318 199649 7017
1484 199415 368
1334 196782 1852
310 199467 7752
1796 199178 4071
167 198343 7897
295 199008 6601
75 198594 5133
5662 198437 641
2363 198709 8760
1560 196265 7660
388 194363 2608
2487 199812 5456
425 199485 5305
3970 198371 7209
184 199567 4629
4418 195540 2371
902 198928 3484
2767 199188 7624
4802 199330 6455
681 195370 2539
932 194095 8498
23 198879 4484
601 198241 6689
1457 199720 7886
2117 198218 3890
1967 198838 2702
3973 199649 7797
770 198286 4518
1525 198777 4697
1311 198836 3225
4167 198855 3751
2582 197847 528
997 199464 835
1549 199308 9486
37 198499 5729
988 196732 79
450 199009 8373
215 196790 7063
8910 199753 8255
926 199881 921
683 199847 3093
4872 199909 3734
807 198784 2
976 197810 7096
1306 199027 9262
1486 199556 9485
668 199994 1871
813 199520 2440
144 199203 2767
818 199091 4309
844 197277 5023
787 199972 1053
2320 199499 7419
330 199940 4730
45 199055 462
460 196581 2988
4094 192504 5128
57 199224 6891
1580 199312 462
2276 199586 1662
3410 194878 642
461 196420 893
1585 197289 7395
3139 199585 2627
178 199628 5495
4069 199238 2599
449 188785 9975
909 199285 9435
4698 197711 699
473 197589 7909
6009 199479 1846
1541 198163 4205
944 198641 5684
4 197415 2743
3270 196829 9233
520 195725 4610
6467 199822 8732
1744 196286 3489
4448 198264 3581
1510 199951 4696
2324 198730 5604
1649 199369 1050
884 199461 3283
2836 197671 1682
59 196501 3725
1 198080 5023
2249 191133 3840
2578 198341 373
1033 199038 2287
559 199220 4192
184 198871 1748
912 199877 9818
1553 199610 2485
3139 197547 4272
270 198406 9365
1689 199395 6353
4458 199114 6013
1930 197496 2519
842 198225 6971
885 195236 6842
66 197892 1114
1733 199421 4770
2687 199134 7587
193 195765 2651
687 198898 7059
1116 197871 5695
3858 199074 7758
1668 198603 9247
3620 197845 8068
3169 199908 2339
828 199260 8033
407 195477 4804
152 197333 5978
841 195660 3334
1115 198152 9253
512 198885 2058
1118 199338 3721
3887 199587 6756
44 199599 1223
2243 194518 3769
3765 199048 3384
3321 199611 5596
4310 199211 4807
1322 199177 4793
1152 199678 5393
470 195955 3586
502 197799 2955
944 199734 570
1276 198908 4691
209 196593 6575
3523 199776 9211
2851 197877 5996
1469 199042 6866
847 194757 1278
561 199310 2900
321 199243 8485
653 193837 8388
1378 197974 3167
1289 199873 5320
2803 199783 3216
2348 195288 9412
2258 198125 6565
1090 198757 362
3134 199825 3754
324 198418 6065
1309 197184 1594
2038 199812 9428
3384 197717 4646
2210 198581 3246
2968 198169 6919
4136 199851 8579
627 194824 7560
2400 199560 3809
285 199810 7535
2311 199428 488
113 197114 2556
1201 197857 8710
834 199605 9108
1511 199007 9735
1191 199839 974
2770 197751 5403
388 199262 9614
6346 199579 329
699 199783 385
246 196507 9508
33 199770 8809
3247 199588 859
1561 195539 8634
4299 190019 7814
1435 196662 3093
42 199531 207
4012 199904 3428
1684 196119 4814
3223 197618 806
334 199313 2856
3814 197504 9900
2944 199551 8554
6583 196197 6292
2662 199507 7233
2756 198927 5813
3124 197915 3724
2856 199832 9114
1017 199938 533
1193 197924 387
1779 193810 8684
2249 195601 1097
102 196493 3494
1645 198422 1649
2370 199662 5685
477 198687 4389
1528 199206 5320
15 198157 7981
2068 198926 6372
1206 196621 7892
3949 199560 9652
1396 198079 7577
2562 198837 47
1830 199088 4836
973 199291 5416
3266 197504 9739
183 199002 442
4054 197671 7491
1597 198977 3155
323 199303 8027
3557 198780 6417
3978 198584 5367
831 197846 8620
2736 196181 1881
668 194268 8403
7557 199843 4438
5032 198497 6811
2571 199461 7335
972 198223 211
3275 199197 1645
171 199208 8092
2833 197160 5593
717 197526 2472
8183 192328 3387
1720 197541 5953
753 199942 1402
406 199643 1820
4477 199499 5844
6103 190115 4286
40 199445 8376
1354 196821 367
351 199325 4305
447 197535 1884
78 198398 757
1965 198090 7603
1408 198291 9853
1185 198524 4329
4342 199303 6230
343 196156 5967
4718 193686 9240
8662 194373 9877
483 195216 1270
2821 195449 9854
1358 196607 3254
5023 198367 8165
1123 199638 722
3339 196979 1854
2365 198953 6207
1019 199968 8561
180 199013 9628
1968 199423 2660
1921 198323 8334
1443 198384 8248
5321 197990 2218
1443 199517 3557
823 194264 4084
5812 195062 6473
1310 199899 8502
686 198446 1821
481 196598 3220
6151 199699 5593
2943 199606 3374
561 198272 634
3140 199914 1814
1642 195938 370
2046 190881 1460
882 196442 3536
269 197658 9206
1859 197736 7328
2036 198192 5389
756 198415 885
1339 192703 8597
5068 199769 1124
22 199209 9060
4326 197595 707
3278 199521 3157
84 199228 2323
3649 198857 9590
922 199802 1627
3267 191661 8303
2399 199492 8134
2283 198772 8821
163 197917 5918
265 199670 9679
5476 197118 7849
575 199262 5095
793 198968 6372
621 199993 3908
1809 192593 3630
5909 199722 7542
12153 198814 6263
350 196867 2066
257 195744 3130
354 198004 2784
1046 198384 487
1577 197885 9282
2189 198854 69
6041 199103 7126
919 198260 5158
496 199199 6431
57 198463 1916
127 196099 9967
201 198581 508
867 199810 6536
653 199730 9328
1357 199083 4149
264 198037 8930
2583 199742 1155
4273 198575 9302
164 196206 7700
2021 195657 7768
3066 197427 7655
2486 199267 6615
1561 196368 2512
429 197731 4977
2421 199937 4527
1270 198992 4896
2133 199800 3470
1349 197681 1300
2663 199687 3403
599 197180 5777
4103 199133 5640
3644 199671 1851
200 197880 112
309 198635 7952
2476 193601 5436
2718 197164 3925
1157 198371 4693
659 198204 5365
7139 196649 1340
1213 199886 9014
113 199802 1622
1603 198283 2973
583 199724 6701
1272 197105 5028
425 197777 2947
2070 194482 3337
239 199930 8377
1708 199531 4154
71 198442 3456
639 197060 7679
730 195248 4351
1641 193705 4519
5273 195635 6197
1358 198011 8534
526 195154 3392
2009 197816 2078
492 193427 4670
378 195939 9772
1911 199813 2129
1129 193721 3621
296 199860 4714
372 199661 8385
51 199974 3470
2150 199215 5304
2192 198498 5453
692 199923 2395
1031 198559 2852
2455 198899 9461
539 199098 3359
4301 198638 1762
886 199435 5764
4698 198551 2879
579 198063 6893
1988 198392 4836
400 198325 7077
2797 199424 6878
1381 195406 8294
1064 197564 928
6851 191330 224
387 199605 9899
380 198297 4429
8076 199647 3389
1166 199508 9780
2091 197965 6519
279 199453 3707
3352 199465 1826
10960 199938 178
721 197875 9443
2512 198838 2684
2968 199869 381
2446 199292 2240
11348 199256 9719
6792 196881 1663
155 198966 9326
3615 192904 1687
120 198690 8830
1463 198425 6105
1946 197863 9291
427 199349 9911
2008 197860 3365
188 192657 9041
261 198084 9965
1114 199741 9232
1068 198373 866
1114 198858 2627
5441 197343 1503
292 198521 9193
467 198955 7929
378 199325 383
1906 199903 4276
3189 196071 7531
1 198488 7478
3451 197923 9129
3483 198770 4400
1650 193284 6549
117 198827 9384
1021 199947 7097
1271 199974 5499
2117 199521 5671
221 198812 2546
7048 199016 5642
553 198928 2115
9371 198276 5241
6004 197860 267
811 199639 5773
6358 199470 9241
637 195861 7044
1883 196399 5837
2391 193947 8421
5279 197355 5601
746 199550 853
2321 194896 615
5856 198887 602
5903 197300 9253
4974 199749 1391
2696 195308 5501
1630 198715 4088
2862 190735 688
6839 199310 4792
1099 198184 1797
3426 193422 8944
1662 199966 7285
2177 199361 1065
963 198977 266
474 198358 5844
1400 199791 744
163 199654 5233
937 199215 2187
372 197391 3725
794 198021 3329
572 198091 6112
1389 198965 202
2325 198097 39
7 196059 2783
223 199087 7006
599 195828 704
326 195819 193
1585 197310 7857
872 186553 8740
4225 199808 2821
3865 199992 8303
1192 197661 748
777 199178 1375
1601 199524 4138
2490 198470 3738
1758 195847 6250
1390 198898 8594
292 199599 7618
216 198853 7485
431 198769 295
166 197430 2259
1265 199442 434
4554 197404 4072
463 195783 2867
1013 198344 6619
2952 197889 5095
315 199587 3566
369 196194 9525
2008 198153 296
543 196803 1086
673 198455 8057
266 199406 3077
1021 197405 2540
3285 188743 2892
1554 193286 451
10710 198828 2496
295 193752 5582
126 196038 4614
214 198564 252
1532 190183 5222
1450 195632 6086
213 195878 7975
396 198260 9977
809 198409 4108
4518 197649 3764
4082 199973 5951
311 199653 8913
410 197694 652
110 196526 584
1262 199383 3104
3921 196580 5153
6792 199538 8498
298 198779 904
2802 197685 3649
1423 196197 8983
513 198138 879
3221 199126 5695
770 199376 1741
3780 199964 4056
2816 199110 7192
3413 197757 458
1847 197217 3075
3358 198452 3420
47 194222 2534
1295 199183 2668
470 199849 8486
4341 199296 8574
1127 196647 6790
490 196341 4601
1145 199199 3853
902 199705 1247
1711 199001 8488
2257 196783 4669
2146 199977 1538
142 198134 7123
3628 199191 6786
927 195814 4180
1183 199996 4
1335 199146 592
562 195357 9052
2052 198508 7009
406 198604 7319
1976 196917 596
317 198873 8243
1700 199937 5097
2195 195848 7137
47 198411 1645
5272 199779 9144
1880 196765 5767
495 198999 2365
1482 198964 1281
209 199263 8528
1570 197008 8296
3767 199941 8218
1651 197380 1574
4787 196330 980
1256 199496 7982
1574 194644 762
666 199566 2761
776 199508 6705
4237 198394 4480
5166 199342 1221
162 197490 4457
58 196156 3095
130 196674 550
848 198732 2166
1722 199720 9563
729 199704 1068
70 198992 8815
388 198632 2971
5035 199535 4022
3261 199172 7784
819 197123 4445
4988 198216 7176
1549 197775 3478
1372 198667 8345
3286 197975 8757
5915 197691 2994
978 199210 1515
3743 199512 6686
400 198055 3458
3416 199394 9558
1998 198278 3545
2464 199037 9662
528 198271 8353
1669 197517 465
858 197541 6152
1239 199672 6928
1910 198002 2292
4069 199756 4503
2541 199152 5235
2622 198425 4946
394 199033 2785
2821 199300 1839
1560 199282 9051
1113 198137 8660
2862 197584 4483
685 199703 2212
1893 199492 6355
3691 194558 2940
359 196486 8406
2673 197848 691
2198 198745 1027
929 197472 3826
2178 199775 7020
5927 199308 9409
447 199149 7032
2092 197600 3076
520 197269 364
3442 199681 261
603 199997 5824
223 198666 8354
5522 196300 9200
1305 197129 3560
8688 199070 3936
1077 199936 8608
2566 199937 5493
316 199344 6458
82 199632 2288
