49968 49170
2003 195467 4570
13 197874 2057
1816 199128 7260
4873 198920 2597
99 198745 9248
3619 198379 9233
656 199740 1088
806 199041 4622
1481 196450 3425
765 198850 1413
78 198134 1074
8520 198876 3020
7186 197467 2104
4014 198888 1492
129 199899 5096
1794 198464 565
1250 198376 6965
309 199549 9901
6914 199093 412
3181 199908 6517
1751 199944 9405
53 199508 7797
1314 198081 4572
3188 198018 6314
1912 197923 9848
1999 196556 1222
4998 198474 490
120 197857 4552
1322 195408 9136
59 198193 3532
1969 199911 747
1788 197931 5524
1152 199388 7159
3274 197318 7752
3366 198521 5689
1364 198111 6139
2297 199214 7999
265 198639 3375
4003 194536 6275
612 197663 650
282 197326 3649
514 199619 4297
995 189579 586
78 198907 1478
853 194259 1880
1205 196580 9573
2706 199564 1620
282 196011 7492
2666 197089 6117
1238 196250 3106
1951 199244 5164
5546 199667 9423
1614 199274 2348
1380 194280 5958
2911 199700 333
21 196297 5463
288 196065 6500
4223 199647 7480
943 199925 3740
76 197833 3198
505 197777 2040
22 198367 4984
266 199668 1789
1835 196514 9259
3053 198483 2138
36 199642 1716
237 199808 4474
2394 199751 4874
5798 197396 4381
1797 198740 3090
107 198491 226
1233 199380 4488
236 198109 7384
1924 196106 2683
843 197860 3734
248 199607 5705
1064 199003 5624
5882 198915 8764
1256 199737 9948
3502 198722 6196
2824 198892 1645
423 195798 6293
521 194653 1102
8 196644 2323
2218 199021 6250
683 199955 2956
107 199952 1418
1528 199789 741
306 196185 39
1299 199417 9785
983 199980 4577
4048 198544 302
888 198464 8368
1554 199276 8921
3228 198900 74
2940 194091 9572
139 198630 9653
880 199967 93
5509 195852 239
1322 198732 5682
2437 197090 10
922 197803 6938
5147 198920 1292
914 196995 8199
619 198936 471
24 196214 1306
687 199615 8021
83 196402 1333
5384 199528 8775
25 199836 2343
1122 199466 7583
5197 192822 8373
517 199427 1499
788 193726 8069
425 190929 1556
678 199070 7295
761 199800 9751
1734 197698 4919
3759 199398 2482
6494 199694 789
1529 198270 9025
10091 196269 3734
158 199673 4762
1982 193631 2183
129 199686 919
723 198251 3679
2 188622 5507
3705 199383 8302
2508 193163 311
1853 195996 5172
2284 197663 6438
3970 197960 4355
2913 196537 3991
2901 189194 6408
1755 198657 3394
553 197401 5623
571 195925 2973
4016 198986 2822
1664 199277 520
225 198635 5243
280 198543 8118
545 199385 2361
460 199732 6813
803 198875 1847
500 198414 7233
1981 199106 8114
3789 199786 5005
249 199593 8037
210 198728 9283
1829 198371 7943
5362 197449 5205
11499 196158 6517
3847 198438 6179
963 199300 6784
1211 199999 4198
92 199543 57
2579 199434 5389
1182 194506 2411
1885 199038 7719
2913 196632 1481
3464 199097 9537
1172 199985 8664
1846 198570 5633
617 199707 9118
1065 195290 755
1035 199350 8299
1535 198875 2547
523 199977 4056
173 198744 8890
5707 195772 7071
802 197280 3085
4201 199397 5018
390 199769 9844
2354 199231 7439
193 198699 4023
273 194471 9450
2151 197822 9214
887 199748 2717
747 195677 506
89 198251 6085
692 193358 2206
1640 197631 3517
1762 198533 1219
1098 197199 4855
2284 197964 6380
433 198750 5560
533 198554 2821
320 194557 9797
934 199301 2258
25 197569 6492
915 199104 7206
171 196761 3413
1210 189254 4434
150 198988 5257
1514 198391 5519
1898 196807 3378
2438 198191 9758
44 199373 6100
3972 199959 9966
411 199482 3050
1165 199672 4719
720 197563 8421
444 198309 7270
2649 199878 7026
1204 195531 400
387 199264 2570
503 197089 6956
3489 196447 5423
1510 199744 963
2706 196375 8884
13450 196440 825
3530 198031 5165
60 199394 3721
936 198796 8056
2242 199828 2957
3252 199846 42
3183 197323 8268
1256 197652 669
683 198848 2584
2492 194283 8458
2699 197442 3111
103 196519 7106
2965 198792 4240
60 197477 9330
2706 199899 3593
1656 198717 9223
776 199931 4656
456 198566 9327
1669 196145 648
128 199206 2305
340 199839 2150
526 196803 1182
2355 196684 9243
295 189230 4713
1996 198844 7026
301 199689 1907
1543 199744 8013
510 197819 8059
1102 197821 5964
995 197198 8949
3604 198660 7806
568 198991 5481
9093 199908 6844
428 198237 5055
478 194373 2371
233 199856 7144
1111 199883 1649
4812 196616 8831
189 199850 2851
1124 199354 3936
6115 199183 5757
1057 198411 6424
413 199878 2858
1546 199132 5742
4149 199348 2342
1215 199414 6689
2722 198874 8217
29 198077 67
109 197832 1541
622 198721 3205
1684 198695 6290
40 195347 404
356 199464 1496
173 197158 7763
2131 198528 270
739 199936 2378
189 198359 2609
2218 198882 6910
6370 199399 7096
4872 198066 881
3418 199489 3783
6754 199138 7933
790 199683 8177
1522 199455 4988
216 198860 8450
537 199719 4362
516 196269 5388
438 199997 6925
7548 195126 945
4867 198773 4388
424 199371 7874
4891 197020 5871
42 198666 2246
2382 197094 2639
640 197786 1533
67 197346 7886
2496 198359 135
1165 194826 1825
45 199293 6319
865 198999 7836
7248 193158 7965
863 199164 3397
1420 199016 4619
1404 197288 7116
522 198946 8358
226 199171 4521
312 198670 4744
2172 198839 4632
4248 199041 1588
3685 198527 7922
2261 197059 2419
887 199069 717
423 196675 8205
991 196104 7445
6057 198364 4091
523 198416 8075
2402 199821 5644
2437 199139 4478
877 199498 3877
994 199937 5016
2179 199157 2925
812 199169 3467
4657 199346 5688
1529 199704 2172
1361 199007 6627
1394 199446 335
405 198906 5504
47 196235 1012
1710 192918 9475
2158 198760 2802
6880 199330 9325
17 198336 4114
493 199366 7480
1013 199820 2814
2419 198122 3747
215 195866 4329
1217 199896 1711
321 199317 1985
515 197084 9225
163 199681 3955
3774 199811 5658
1844 198560 3775
893 198700 3053
8746 195332 8941
139 197067 2447
1245 199316 7775
198 198184 8604
989 199768 568
694 199953 5304
6556 198671 8491
7039 198345 4700
1318 199804 8312
184 199289 3987
2600 195854 8211
841 194587 8357
1933 199000 8806
295 199599 4834
1952 195786 713
3229 195046 673
260 197096 1184
6621 198039 3834
1506 193709 7876
5356 198040 7154
537 196448 8069
541 198749 7878
1837 198295 9344
133 199868 2970
4808 199332 5852
1937 199777 3443
199 193495 9210
659 196956 194
558 199997 2252
2558 197232 4419
2040 198592 4822
854 196881 7798
1634 197120 6627
1824 196075 6684
5518 198627 7146
1426 199340 4181
2821 195256 9314
3500 195646 5064
2293 198905 9266
1248 199185 3971
2715 195982 9389
3972 195267 3893
317 198380 2301
3573 199365 585
4310 199181 4110
2297 197965 2901
4555 199248 3196
1949 198111 5666
5595 199303 8528
804 198649 2733
164 197449 5320
71 195620 8798
588 199191 9286
22 198388 807
23 192173 6411
4298 199973 8321
5230 198877 2260
3721 196919 8818
416 199718 1700
2766 198621 4722
575 199384 18
631 199133 6847
1070 194431 5157
1094 197890 5982
5959 199151 1694
385 198852 4292
643 193582 470
171 198325 629
2686 198446 3113
3167 199104 139
898 196189 3554
5711 199553 4842
322 199699 6535
503 199780 8322
692 198223 7319
1706 197679 5461
3868 197161 4514
4675 199794 4795
228 199885 9993
848 198104 6706
2655 199394 3254
1661 199319 4523
1695 193345 9661
2778 198678 9489
215 195708 5220
8562 195564 9724
3797 196737 3232
1139 199063 2967
202 198851 9345
37 199835 2061
215 198336 8111
2322 198866 857
3953 196972 4405
399 198880 3119
5655 198210 990
705 199481 1046
2085 199685 9839
2676 199123 1576
342 199555 7428
541 197544 7596
342 199244 2862
93 199382 6882
1420 199182 1771
2075 199286 3327
754 196350 7783
580 194685 6379
1392 199013 819
78 197258 7960
122 198425 8308
791 194250 9316
1987 199060 2078
587 199439 481
3321 198596 1185
501 198913 5188
5090 199683 2771
695 199913 7180
553 190909 8687
3153 199386 3636
2213 196361 3949
539 197562 7308
311 199928 2195
5769 195659 787
2718 199094 267
50 199127 1464
1770 194806 1030
2421 198286 2914
809 198777 8720
3947 199213 3165
112 198314 8500
5674 197783 4855
2617 199698 9811
467 198912 9594
2479 199786 6191
829 198732 6011
2060 199997 3390
330 199896 6036
535 193937 3564
7231 197556 1054
1078 197191 3856
236 196922 2802
5019 198860 627
2909 199955 5184
4280 199893 8301
841 199095 3392
2102 197537 6177
1346 198768 3784
2996 199690 5051
2071 199162 990
5705 198382 4727
2359 198361 783
319 197779 244
299 194153 3616
399 199247 7787
732 199639 8964
3775 199937 2073
1753 197214 3326
1255 199452 3572
102 197897 1480
169 199630 4092
423 197985 9123
1240 197778 2303
6656 199824 7041
1996 199831 7219
7015 196992 8160
614 187905 7807
2532 198346 24
28 199976 3257
664 196979 3256
2492 199895 8534
270 195062 5037
1106 196436 1423
49 199341 4243
1305 197818 2559
1827 197832 5568
1184 197577 9541
431 198811 6254
3509 195743 3319
6030 198721 2376
1129 199758 8467
1204 199559 4215
976 198729 9901
2848 199012 1102
2366 199781 1909
269 194701 260
42 199584 4951
686 198567 336
627 199386 9480
4712 199773 4843
1959 195113 5134
1360 197641 4353
187 199037 992
619 198080 3928
4207 198595 5887
305 199921 2630
2516 198814 4340
6950 194201 5053
3026 197841 7323
1594 199463 9064
100 196568 4366
3406 199670 1835
1794 197849 5510
2418 197619 4487
3925 196787 5582
7785 195178 9244
3104 199580 8489
2767 198305 9843
3 199924 438
1721 199017 5787
2046 197837 3153
75 199804 5731
1147 199689 9981
1727 195182 2056
1488 197440 4240
3796 199289 9184
3617 199473 7214
4132 197973 2230
598 198273 1865
58 197042 1704
106 198211 280
2560 196870 8303
1771 193141 8311
745 197702 6894
1253 196786 526
1391 199461 1293
1405 199261 3205
733 197409 6630
1736 199150 1319
1738 198736 6641
235 198654 7892
869 198999 4476
1894 199659 7357
5111 199462 6206
2356 199081 314
621 199094 4380
5795 199148 9487
1698 198722 1548
222 196847 7712
1291 199083 4697
6536 197755 6737
3868 199845 2871
1451 199169 5345
605 199470 4313
11123 198078 4520
1264 198103 7935
2449 198565 4640
710 196689 3125
651 199199 8817
160 199447 9
265 198897 2465
2771 199514 6571
588 197886 3994
638 195921 6298
768 199652 6588
923 193167 2702
142 193438 6261
7738 199094 9889
53 199100 5279
4926 197238 4770
3309 197094 2587
827 198452 6364
1143 198957 7899
953 199767 5699
7400 197564 900
755 198845 1199
1520 198044 260
6633 198988 6125
1283 196273 7201
5566 199036 5171
3123 195552 1972
4013 195094 2035
5280 193471 6932
171 197677 1283
324 198029 3671
509 197235 8218
164 198752 4805
516 199342 9806
77 194021 5549
886 199592 8253
2797 198926 7997
1255 197119 4634
84 199128 4269
2648 198460 7529
1492 199314 109
733 198593 1485
52 197672 5055
1574 198750 3089
2808 197135 8758
1138 199890 3652
1884 197691 1455
4332 198471 4233
9189 197934 7280
4196 196126 6350
1598 198384 2495
5739 199518 5628
1401 197624 4933
486 199796 9472
3028 199103 2291
841 198934 7033
625 199278 1973
2073 199723 6929
84 199799 133
252 198817 5263
3348 199528 3761
3951 196799 1149
999 199542 5409
772 197689 3223
753 196629 1027
1225 198601 2740
1282 198465 3096
1075 194330 4953
2117 197907 4531
2219 197644 698
7136 199619 4175
5625 198109 5523
1055 199093 8049
4246 199486 1607
2427 198011 639
3804 197889 5831
1276 196766 3855
57 199173 9590
2555 198848 7636
482 198606 7339
1177 197961 3302
2252 199227 8856
3466 197960 6176
1346 197269 7450
393 190548 7455
68 195971 752
1270 199208 5736
4363 197862 8544
878 199834 1673
923 199368 5543
566 198699 628
1491 199137 7295
2888 199978 6712
50 199584 4247
5193 192487 993
524 199207 3279
1918 195844 2626
4083 199859 2482
2612 198775 2464
5429 199687 5431
842 198938 2225
2695 199617 9706
1410 199784 1494
1168 190528 7847
1055 199163 3846
4284 195699 8632
1263 199720 7212
792 199383 6737
10759 199114 5378
3306 199840 5560
1814 199893 7471
766 189945 7193
2939 198454 9821
1401 198989 8905
5922 199852 2751
1101 199894 7098
2987 199633 7682
3063 195841 1760
5929 199638 9842
759 198614 898
5133 199241 2943
644 199076 3812
515 197557 128
658 196898 803
3507 199844 3975
5217 199165 8865
1944 199733 374
324 199984 9074
1679 199565 2770
1851 199587 5127
3873 198429 1013
334 198953 8649
638 199642 7369
1269 199966 6521
2299 197750 9890
1857 199858 2055
3360 198146 4636
728 199012 7745
1662 199315 5350
2192 197574 4285
1305 199337 8767
27 199295 9929
1531 199729 8894
363 193431 610
146 197818 7062
2043 199226 7410
1100 196971 7995
2258 197723 5566
4335 199462 6735
744 198255 7279
1783 199340 1440
1887 198869 4399
25 199589 8982
408 198424 1720
266 196865 9177
5676 199968 8713
877 194263 6400
2034 195605 441
2491 196128 4480
2895 197910 8848
1539 196619 6291
789 198272 867
1908 199906 1655
1517 197851 8223
3492 199874 954
1202 198766 5512
1741 198404 1716
2 199621 258
623 198359 6628
630 199657 3473
449 194937 8174
1967 199196 3005
2890 199001 1284
10014 198932 8745
5027 199740 9843
234 198954 758
5802 197027 1744
3775 189851 7937
3229 194868 6852
112 199798 6965
1810 199775 4468
371 198982 3789
605 198962 7301
3640 199959 9432
5385 197306 9743
1272 196442 8403
187 197749 7663
2623 198848 6851
364 199024 5170
2984 198379 961
2240 192424 9231
26 199741 522
1681 199561 7318
144 199437 5654
1812 199845 8903
7176 197741 135
5226 199279 1797
4467 197617 6101
2064 195657 4987
116 199437 9721
152 198953 2221
3398 199133 4680
164 194699 4579
320 199123 625
984 194699 4755
55 199447 6249
8347 197470 7709
1405 198513 8101
690 194895 4748
184 198041 4360
2267 199569 6282
630 193130 7519
9224 196949 7395
850 199814 9002
1411 193981 2126
2203 198811 2236
1396 197194 968
2580 199339 3830
2428 198493 6611
1522 198572 7600
1220 198324 5149
294 199864 2216
4180 199768 308
1402 199581 1903
38 196793 8106
3409 192159 4304
175 194881 404
2662 199023 691
925 199365 4888
387 199748 9394
2945 198128 9831
1397 199162 731
625 197132 1287
1147 195775 4134
2441 198548 2021
544 198320 3399
941 198673 5306
2953 198570 1591
804 199890 3757
154 197857 2975
2868 196211 3512
6496 199594 8630
1108 193642 6717
3409 198969 876
866 198722 603
2331 195814 4726
1531 199784 3805
2270 193570 4476
6047 199928 9331
324 196744 7744
397 196438 9139
2110 199423 8944
1284 191068 3458
126 198018 14
7880 197170 862
3483 198954 5599
4728 198553 383
4187 197710 1042
2095 199943 2238
403 196901 9042
5408 199245 6629
329 199393 8110
330 199057 8520
1543 195775 9560
1203 192736 4851
786 199854 8443
1235 199715 6021
1980 196664 2929
3021 196158 2940
1594 198544 3333
476 198787 1841
8030 194156 4437
118 199060 7094
6926 198540 5531
2263 199694 9726
1489 196606 7005
362 199731 7357
187 199067 6754
4782 197992 945
1031 195555 550
1955 197645 4527
2371 197053 2609
561 199677 2577
829 198158 1331
4759 199761 7728
1682 199149 7908
156 199697 9213
1267 197927 7786
202 196641 8709
5081 198946 8875
1647 197644 678
390 196498 3716
511 198830 411
495 197863 458
3518 199412 2223
2582 198119 3984
831 199614 208
1134 199637 4568
911 199765 5729
345 199610 350
7661 198391 5654
729 199614 1762
1518 199323 8171
2609 196886 9942
4325 199281 2661
1154 199215 7528
1766 196441 7356
4022 198412 2321
3292 199852 7832
1009 199706 7117
19 198298 3194
242 198182 5740
1137 199743 269
23 199041 3705
3821 197582 3133
84 198490 26
140 196402 1367
544 199515 1321
1719 198375 8914
1747 199099 2257
249 198340 941
3954 199746 2091
3797 197955 9978
792 195952 6298
642 198154 9738
277 199332 4180
149 199439 6938
2300 199038 9955
171 199702 2254
556 198337 2812
2130 199668 5947
4292 194597 6847
2272 199652 8010
937 199985 8463
2055 199456 4682
2715 200000 1826
2970 199382 3333
613 197576 7852
3150 197776 2295
131 199257 5016
123 199566 5276
312 199774 9575
523 198901 1256
922 199928 6573
82 198133 9707
79 197525 7017
1856 197414 7141
1063 196526 8100
2936 198084 9607
3116 193778 6909
4484 196217 1788
1209 197698 2227
3586 197318 5302
1143 199524 4770
462 199484 5948
4950 192543 8003
4387 196328 4435
1518 196655 3454
1045 198856 2203
1373 198172 6226
791 196517 1373
665 196993 2183
184 198643 6243
31 199278 3458
2741 199437 6391
8133 196578 1946
3652 198610 750
2590 197599 6634
1508 199594 9735
872 197679 9607
402 192710 8112
4192 199396 4674
654 195066 7801
5675 197604 4929
6628 199143 5404
782 199734 5785
3085 195933 8507
1234 198075 1152
4921 198840 539
225 197509 5345
99 198861 9825
1418 198160 9040
3102 199194 6443
2623 199532 1344
3450 196863 2272
1527 196190 6849
1663 198966 715
1861 194835 4799
2798 199664 853
747 197886 1543
1396 199938 3570
4274 198667 3948
125 197288 9821
1094 199666 5466
6551 196549 5079
1374 196316 3417
2432 199274 8045
1312 199485 2021
2073 197585 7320
2967 199801 9932
1425 198449 3450
3920 199183 4313
854 198379 278
533 190824 5536
1108 194698 9983
2346 197218 9257
678 199965 9077
2723 195692 1953
1122 199504 2508
3696 199245 1502
5719 194343 3406
551 199623 5538
1362 198996 5203
785 196758 9619
1578 198318 287
1091 198475 6360
1307 197093 652
747 190416 7575
1421 198431 2568
4349 190849 6622
643 199897 5856
1896 197827 5312
2505 199996 6397
257 199813 5409
305 191548 6319
4375 199190 2372
6824 199944 9817
1217 197499 7443
85 199497 8188
893 197755 208
3530 198603 2743
518 197024 6906
1972 198914 3918
315 197796 7843
3992 198882 9193
1351 199835 6449
2804 197754 9071
1407 199890 4033
1101 199796 8259
3538 199297 5316
1510 198667 4111
1493 197519 8035
638 197583 7343
2404 199970 7029
1343 199502 2719
2437 195728 8836
3918 194358 552
1821 198231 252
5034 199558 7480
19 199741 6500
855 195719 9985
651 198856 96
379 193950 2356
2290 197669 4983
1156 198166 9742
2387 194230 4641
2052 199854 1138
117 198482 7509
2358 198600 1848
689 198132 4768
515 198317 1253
7487 198443 9737
391 199869 3179
643 199995 3860
233 199452 7747
1296 199262 9844
601 199705 4905
1644 198398 4997
719 198187 8952
997 196998 6745
6275 197645 8134
2661 195608 9650
2293 197017 8370
679 198506 8880
822 195010 7804
299 197414 8988
145 199079 9845
663 197748 6277
1320 195482 7991
4814 197862 6987
1822 197155 8758
1584 196240 8617
2 197012 8312
639 196499 8134
3654 199305 9714
1048 196764 5214
407 198292 9124
2906 197830 3805
4959 198553 2118
6042 198883 5757
6498 198680 4100
1729 198793 1761
1493 197732 2247
134 196846 6546
9 199732 1204
768 198414 2680
8454 199405 6922
1496 195147 1100
2681 196348 9815
2446 199962 6588
203 199832 4106
2368 197938 4975
3019 198830 8191
4243 199710 7627
1175 195788 7575
2680 199728 3556
1800 198407 1255
2515 199862 6807
1784 192139 4323
455 199821 9574
1931 190108 9051
3112 199495 2389
2387 197929 9589
4422 199606 1108
1799 197585 732
113 199954 7151
1189 199056 6121
1990 199276 6116
1038 199792 5359
657 199733 6692
1015 199535 8892
1667 190701 9501
3783 195406 2717
2542 195548 4917
1460 198920 4578
7229 199195 586
1134 191051 2099
163 198803 3336
903 195460 4385
1635 199216 5707
2460 199361 353
286 198547 3367
307 199523 166
654 197232 7909
3372 199401 5981
8251 198522 9760
57 198709 8349
1367 199720 2319
1231 199667 1903
2148 199132 20
385 198507 299
636 199031 8677
162 197872 5588
1192 198822 4282
582 197533 6710
231 198518 4087
3900 199954 5550
5045 194748 7819
2960 193830 537
496 198667 4953
218 198591 5248
4901 198901 3286
408 199080 9075
3902 196602 5283
1478 199899 6948
753 198705 2092
958 197432 1190
2256 199186 5793
1109 199747 3063
1128 199064 307
1109 197847 5819
1048 198680 5410
8784 199350 6089
697 199467 8917
318 199369 6410
1205 199533 618
1242 199974 6752
3836 198547 4303
2631 199789 5077
127 197198 4865
7418 199021 4
1310 198166 69
3398 199428 3292
3354 199228 4
312 197286 4131
1834 198451 2315
51 199170 312
501 198569 242
471 198870 7244
1447 199816 7771
3348 198109 9458
3820 199697 8046
277 196992 4630
2827 197534 9556
841 198642 539
1556 198548 3681
2839 199882 6952
700 198066 9510
5270 194969 5300
1444 199844 4567
1505 198367 4160
114 196519 9481
403 192041 8949
428 199797 8479
3176 199402 3247
10902 196551 630
8456 194750 2632
2220 198487 5630
3283 196592 921
6243 199919 3562
388 196525 7213
1304 194911 2299
541 198894 5415
36 199220 7225
873 199243 1238
725 195188 5090
602 196897 807
6047 196937 7495
305 199760 3962
3273 198563 6195
1916 199370 8280
2786 196197 6590
284 195641 6501
1889 196833 7106
693 197387 641
2484 198267 2620
13045 196191 532
1866 198432 4263
634 199835 7817
3556 199227 4532
1045 197218 4715
2267 197805 5805
1070 199776 8014
2647 199856 8411
7037 197828 8784
2973 199949 8132
1489 199507 8881
424 197796 7162
5216 199352 1168
6422 197001 2290
1765 199554 2694
2235 195245 609
403 197369 2631
2889 199796 1596
1708 195895 2727
378 199769 3824
156 197363 2250
2539 183410 6415
1002 199895 7279
1086 199097 5742
1279 199621 2703
814 193965 6812
563 198728 2241
1506 198617 212
5739 199849 3569
617 197212 293
414 190092 9857
2190 199068 2496
254 195187 3934
1890 199970 8099
2681 199554 2584
6607 198155 6917
45 199621 3707
1298 198467 354
301 199643 3650
1474 196879 1287
2559 199416 9277
3 198728 7985
426 197634 1345
1715 198175 7762
1895 198613 7440
202 198862 3252
4403 196615 569
959 192225 546
1435 199797 8530
65 195741 324
1329 197577 7988
1204 192521 7866
347 199913 5319
2351 198281 2636
449 199381 350
279 196370 9248
2896 199066 8020
561 199330 3644
3002 199216 8280
381 194483 2749
10224 196097 758
806 196766 3063
2843 197595 4103
1079 199703 6527
243 199469 7594
2387 199754 3607
2011 199680 9555
7162 197159 1673
486 195723 9972
774 198434 4822
365 198822 2475
1587 198355 3967
6954 195688 6187
1929 195696 4468
2306 199091 478
4900 197584 7373
2969 198983 7642
1565 192204 806
1925 199600 6993
486 194342 6319
718 199213 7679
974 199027 1331
704 197191 7566
496 198811 9976
3607 197679 6125
876 195462 7832
4569 199519 4177
284 198454 494
1447 199609 8315
3203 196302 3907
1694 191389 1083
2004 199444 2698
259 197260 436
4611 197221 4425
2214 199940 4753
815 199070 3770
287 198698 1223
943 199035 4930
2793 197646 1340
1537 199372 2944
2587 197892 8871
1269 192090 745
315 199099 3817
2120 192643 1315
1708 199498 5035
124 198077 4639
3017 198941 9784
208 197856 3595
2453 198120 7981
348 199135 3303
2380 195817 6207
1985 191883 3303
536 197649 732
1924 199278 5354
1806 199884 4518
2327 199030 4361
713 199360 8588
7154 199534 9251
5692 192603 8986
4426 198360 7590
1809 199416 9091
2278 199100 8321
1348 197683 2684
1220 194062 5785
1979 199974 3564
420 197587 6234
863 199282 9969
3040 198501 6367
305 195346 8277
106 197929 9876
1493 195681 7635
1923 198652 5179
905 199138 6131
1556 199471 1420
1089 199638 4348
2696 198281 8257
638 196546 9307
3554 199207 4193
3714 197943 3552
7586 196445 3068
1383 198214 8361
1771 199924 1544
62 197172 8033
2390 199731 5851
1394 197151 1083
1716 197074 2936
1086 196023 7931
2529 198351 7197
854 199081 1044
760 198974 2301
992 193996 3112
1487 198120 3115
2081 195202 3356
762 199471 6087
1525 196925 9786
1222 199899 5308
978 197720 8988
3574 191271 8170
3692 199872 7031
700 199419 9424
2594 197751 6789
699 197245 6622
148 194740 8118
200 199553 3833
1507 197545 8632
2717 199442 7630
749 196182 6517
4160 198248 2715
4427 198611 781
3217 199641 8187
861 199021 324
5971 199326 9441
6 199158 1294
1339 194372 8648
438 197529 1737
306 199119 6825
1369 198210 2219
789 192923 7117
365 198523 2477
724 199954 4277
3372 199379 9750
3060 199382 1463
156 197884 267
2898 198650 7882
457 199514 4022
7408 198429 2676
451 198727 4710
415 197172 3539
2131 199741 9415
8066 190628 73
1013 197511 993
1298 199202 9197
2344 181305 6806
4448 199914 1838
8055 195532 5447
296 197534 9850
1503 194990 8263
4285 197677 7263
277 196350 6707
326 199361 656
966 199243 1696
247 197937 9675
209 199854 3478
636 199262 2537
1554 195572 2157
1144 199896 583
5461 199328 1911
261 198678 4211
553 197621 6301
112 198768 5129
644 192800 8892
3618 199767 2831
2631 199078 1873
656 198158 6431
1259 199449 5844
2471 198715 9573
1639 195972 6130
1886 193758 2024
1803 199372 478
264 199849 5532
2491 199168 8874
146 198027 9544
3051 199913 5329
2375 198686 6404
822 196137 2360
1851 198307 2598
4670 199567 6037
926 195558 8414
1772 195713 1166
227 193981 4879
5450 199191 886
648 199698 7200
1636 199342 2580
5206 199156 7363
487 198056 1238
295 195983 2596
1103 198456 6805
1944 197102 5941
815 199910 3737
3211 197236 7048
1768 197417 3887
2519 199299 93
2161 199829 345
311 199071 1693
517 199113 565
3317 199961 1079
912 197036 609
691 199257 8074
1116 195937 2175
1229 199849 6276
731 199274 7220
1961 191623 5177
411 199641 7415
1013 198153 3558
996 199063 6070
1319 196419 6407
1595 197735 603
2383 199753 1206
3408 197769 1792
2749 196282 9702
2103 199323 7999
985 197300 1791
192 198507 4862
6730 195998 524
1882 193980 6138
4178 199252 8930
4531 198149 4610
1366 197172 7219
278 196567 4310
694 199788 8034
3078 198241 5169
1983 199507 6600
377 194173 9875
1264 195955 4664
4379 197631 8818
476 199798 1823
415 199771 2051
4497 198708 6815
583 199362 5588
1422 199927 4572
686 195725 4397
901 196019 3878
15 199335 6279
2067 198419 7049
316 199938 6892
1181 198931 3411
118 198174 5744
2459 199699 3637
1950 198114 7103
519 196509 6348
217 197935 4856
428 199040 544
4845 199089 8905
3258 198034 8558
1354 198832 3660
32 199955 2626
872 197946 7681
701 199553 632
4407 199828 4380
2082 198657 7700
685 199422 7649
4942 198760 3663
2469 198631 3902
971 196417 7060
165 198982 1000
2988 198630 4954
195 198640 5193
2619 197963 995
2251 199115 8234
2125 197719 4453
1206 198764 7853
1097 198497 6280
1559 199046 5565
4093 197848 4112
3384 199450 3688
342 197961 3084
7319 198082 1931
5038 199786 3839
1986 196308 7456
1400 197015 3614
3342 198170 5685
132 197015 3130
747 198653 4686
7076 199565 6879
212 198649 7805
1407 199595 4172
1953 197925 2223
364 199050 9652
535 198758 8425
362 199583 3398
2630 199589 5171
1594 194836 9145
1117 196885 8516
301 198946 3371
2 196349 9040
6578 199156 7339
738 195567 9535
874 196831 9251
2086 198796 5262
871 198344 763
226 199651 2746
2430 199870 7787
92 199187 3706
4018 196490 6960
943 198479 3629
192 194190 4833
1176 199876 7717
895 198778 3123
5996 199370 1860
1666 197211 475
859 193314 5653
5147 198598 7714
2150 199461 2204
2162 199700 9151
2865 199656 3697
3828 195867 6416
1424 198971 2809
1265 195255 5514
737 198054 4343
2542 199514 834
190 199875 178
3685 197891 7899
2724 198332 4951
4518 197812 3633
1087 199772 4705
1185 195478 8550
506 198447 6407
5363 195370 4269
6699 197819 2214
3153 197308 2676
1984 199405 7743
2292 199009 518
245 190410 9299
2874 198072 5792
1266 199000 2653
5907 199634 1586
1015 196225 9615
574 196315 2762
36 197778 9728
2107 196664 1532
1828 193113 261
2628 196985 6038
4133 197393 9583
933 193767 4034
126 199312 1204
1913 199617 4763
3372 199278 3569
10469 198407 3172
3300 199259 6111
10 192570 9046
515 194955 6932
4518 199621 1178
2058 199706 2733
1525 198160 5447
2915 198678 5801
5858 199427 669
2498 198581 4040
1967 198598 9841
1852 198688 2036
3446 198999 1210
419 195317 767
11070 198423 1660
6071 199326 3742
152 199412 3988
604 197483 390
81 198422 1796
7305 197564 8229
613 197164 561
49 198370 6946
145 198702 8730
2401 199761 6520
729 199663 1866
3169 199348 2656
2255 195461 320
348 196211 8606
2887 196687 9117
147 199822 6238
4778 193845 7311
5261 199407 9215
1590 198813 4284
1598 197852 6526
8218 198118 7362
451 199850 1591
5054 194276 2510
3001 197433 1640
1351 197065 5834
2121 197827 7768
213 192739 3787
774 197325 7095
5249 199344 4186
2516 199184 6854
381 198194 9858
3787 196617 761
668 199271 5419
746 198681 5770
210 199591 3365
1087 199404 9073
792 198795 2104
2481 197557 3106
4352 199058 3658
1749 197300 5719
3518 193422 9377
202 199507 5166
5032 199280 7066
1861 193511 8148
1971 195745 9529
15 198141 6115
1215 195623 1859
1345 198486 9705
6041 196395 6169
1220 197680 3801
217 194318 2967
1269 197719 4695
3919 199016 6205
467 199465 5167
4559 197573 7837
1459 199531 8070
